mandt,vbeln,posnr,uepos,fkimg,vrkme,umvkz,umvkn,meins,smeng,fklmg,lmeng,ntgew,brgew,gewei,volum,voleh,gsber,prsdt,fbuda,kursk,netwr,vbelv,posnv,vgbel,vgpos,vgtyp,aubel,aupos,auref,matnr,arktx,pmatn,charg,matkl,pstyv,posar,prodh,vstel,atpkz,spart,pospa,werks,aland,wkreg,wkcou,wkcty,taxm1,taxm2,taxm3,taxm4,taxm5,taxm6,taxm7,taxm8,taxm9,kowrr,prsfd,sktof,skfbp,kondm,ktgrm,kostl,bonus,provg,eannr,vkgrp,vkbur,spara,shkzg,ernam,erdat,erzet,bwtar,lgort,stafo,wavwr,kzwi1,kzwi2,kzwi3,kzwi4,kzwi5,kzwi6,stcur,uvprs,uvall,ean11,prctr,kvgr1,kvgr2,kvgr3,kvgr4,kvgr5,mvgr1,mvgr2,mvgr3,mvgr4,mvgr5,matwa,bonba,kokrs,paobjnr,ps_psp_pnr,aufnr,txjcd,cmpre,cmpnt,cuobj,cuobj_ch,koupd,uecha,xchar,abrvw,sernr,bzirk_auft,kdgrp_auft,konda_auft,lland_auft,mprok,pltyp_auft,regio_auft,vkorg_auft,vtweg_auft,abrbg,prosa,uepvw,autyp,stadat,fplnr,fpltr,aktnr,knuma_pi,knuma_ag,prefe,mwsbp,augru_auft,fareg,upmat,ukonm,cmpre_flt,abfor,abges,j_1arfz,j_1aregio,j_1agicd,j_1adtyp,j_1atxrel,j_1bcfop,j_1btaxlw1,j_1btaxlw2,j_1btxsdc,brtwr,wktnr,wktps,rplnr,kursk_dat,wgru1,wgru2,kdkg1,kdkg2,kdkg3,kdkg4,kdkg5,vkaus,j_1aindxp,j_1aidatep,kzfme,mwskz,vertt,vertn,sgtxt,delco,bemot,rrrel,akkur,wminr,vgbel_ex,vgpos_ex,logsys,vgtyp_ex,j_1btaxlw3,j_1btaxlw4,j_1btaxlw5,msr_id,msr_refund_code,msr_ret_reason,nrab_knumh,nrab_value,dispute_case,fund_usage_item,farr_reltype,claims_taxation,kurrf_dat_orig,vgtyp_ext,sgt_rcat,sgt_scat,glo_log_ref1_it,aufpl,aplzl,dpcnr,dcpnr,dpnrb,perop_beg,perop_end,fonds,fistl,fkber,grant_nbr,prs_work_period,pprctr,pargb,aufpl_oaa,aplzl_oaa,campaign,compreas,zznonretitem,zzactpp,zzqrpacct,zzcommodity_id,zzkatr6,zzwi9,zzwcfc_prfrzflag,zzlowprcflag,zziaddenda1,zziaddenda2,zziaddenda3,zziaddenda4,zziaddenda5,zzwi7,zzwi8,zzmxtaxind
200,8902294150,10,0,1,EA,1,1,EA,0,1,1,701.0,701.0,LB,123947.496,IN3,,45563,45563,1,2764.87,,0,6594280460,10,J,1489807613,10,,16X169,"Gun Safe,14.4 cu. ft.,Electronic",,,J2,ZS,,10300217428306,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292118055555556,,1,,1611.04,0,2347.34,0,417.53,223.0,417.53,1,,,,2004,,,,,,,PPA,X,,,16X169,0,1000,1499359815,0,,CA9133101,2987.87,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,223.0,,,,,2987.87,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902294151,10,0,1,EA,1,1,EA,0,1,1,688.0,688.0,LB,233860.9,IN3,,45563,45563,1,4650.24,,0,6593890773,10,J,1489298427,10,,14V855,"Jobsite Field Office,83 in,Tan",,,M1,ZS,,10100206412654,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.29212962962963,,1,,2057.92,0,4252.83,0,397.41,404.02,397.41,1,,,,2004,,,,,,,PPA,X,,,14V855,0,1000,1499359817,0,,CA9002400,5054.26,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,404.02,,,,,5054.26,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902294154,10,0,1,EA,1,1,EA,0,1,1,897.0,897.0,LB,186946.2,IN3,,45563,45563,1,6771.08,,0,6593541137,10,J,1488481598,10,,16V893,"Electric Air Compressor, 10 hp, 2 Stage",,,G4,ZS,,10230222904973,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292222222222222,,1,,4025.18,0,6291.52,0,479.56,487.59,479.56,1,,,,2004,,,,,,,PPA,X,,,16V893,0,1000,1499359822,0,,CA9266000,7258.67,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,487.59,,,,,7258.67,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902294155,10,0,1,EA,1,1,EA,0,1,1,254.0,254.0,LB,67947.0,IN3,,45563,45563,1,7582.65,,0,6593359049,10,J,1487995283,10,,14H097,"Variable Frequency Drive,40 hp,460V AC",,,B2,ZS,,10052985208262,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292233796296296,,1,,4648.44,0,7332.18,0,250.47,696.55,250.47,1,,,,2004,,,,,,,PPA,X,,,14H097,0,1000,1499359824,0,,CA9000300,8279.2,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,696.55,,,,,8279.2,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902294156,10,0,1,EA,1,1,EA,0,1,1,855.0,855.0,LB,218903.685,IN3,,45563,45563,1,6426.22,,0,6592619040,10,J,1486302804,10,,1WD88,"Electric Air Compressor, 10 hp, 2 Stage",,,G4,ZS,,10230222904973,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,1.0,1,,,,,,4,0,,S_ITCJOBS,45565,0.29224537037037,,1,,3789.63,0,5956.66,0,469.56,498.87,469.56,1,,,,2004,,,,,,,PPA,X,,,1WD88,0,1000,1499359826,0,,NV8912800,6925.09,X,0,0,,0,,T,,,,,US,,,NV,300,10,,,,C,,,0,,,,,498.87,,,,,6925.09,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,D,,0,,,,,,,,0,0,
200,8902294157,10,0,1,EA,1,1,EA,0,1,1,600.0,600.0,LB,55687.5,IN3,,45563,45563,1,4459.29,,0,6593900557,10,J,1489286940,10,,14V882,"Mobile Cabinet Bench,Steel,54-1/4""W,26""D",,,M1,ZS,,10182784004397,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,1.0,1,,,,,,4,0,,S_ITCJOBS,45565,0.292268518518519,,1,,2578.63,0,4082.0,0,377.29,316.36,377.29,1,,,,2004,,,,,,,PPA,X,,,14V882,0,1000,1499359828,0,,CA9261200,4775.65,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,316.36,,,,,4775.650000000001,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902294158,10,0,1,EA,1,1,EA,0,1,1,404.0,404.0,LB,78559.25,IN3,,45563,45563,1,2127.23,,0,6592621053,10,J,1486310974,10,,1UBK5,"Bin Cabinet,72""x36""x24"",Gray,96YlwBns",,,K1,ZS,,10180210226644,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292349537037037,,1,,738.19,0,1781.14,0,346.09,0.0,346.09,1,,,,2004,,,,,,,PPA,X,,,1UBK5,0,1000,1499359830,0,,AK9950400,2127.23,X,0,0,,0,,T,,,,,US,,,AK,300,10,,,,C,,,0,,,,,0.0,,,,,2127.23,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,C,,0,,,,,,,,0,0,
200,8902295398,10,0,1,EA,1,1,EA,0,1,1,688.0,688.0,LB,233860.9,IN3,,45563,45563,1,4650.24,,0,6593358526,10,J,1487943052,10,,14V855,"Jobsite Field Office,83 in,Tan",,,M1,ZS,,10100206412654,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292164351851852,,1,,2057.92,0,4252.83,0,397.41,329.59,397.41,1,,,,2004,,,,,,,PPA,X,,,14V855,0,1000,1499383577,0,,CA9215400,4979.83,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,329.59,,,,,4979.83,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902295399,10,0,1,EA,1,1,EA,0,1,1,1169.0,1169.0,LB,59862.96,IN3,,45563,45563,1,4256.79,,0,6593390431,10,J,1488010285,10,,12G597,"Combination Machine,52"" Bend,Hand Lever",,,N2,ZS,,10240214131928,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292175925925926,,1,,2117.2,0,3703.2,0,553.59,287.0,553.59,1,,,,2004,,,,,,,PPA,X,,,12G597,0,1000,1499383579,0,,CA9280600,4543.79,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,287.0,,,,,4543.79,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902295400,10,0,1,EA,1,1,EA,0,1,1,261.0,261.0,LB,52141.69,IN3,,45563,45563,1,1614.94,,0,6591697144,10,J,1484123033,10,,1WBW6,"Weatherhood,60In Bl,Galv Steel,66 1/4In",,,C1,ZS,,10120207603806,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.2921875,,1,,534.25,0,1374.47,0,240.47,120.27,240.47,1,,,,2004,,,,,,,PPA,X,,,1WBW6,0,1000,1499383581,0,,CA9343300,1735.21,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,120.27,,,,,1735.21,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,D,,0,,,,,,,,0,0,
200,8902295401,10,0,1,EA,1,1,EA,0,1,1,590.0,590.0,LB,120264.375,IN3,,45563,45563,1,4561.75,,0,6592357203,10,J,1485840153,10,,1WD80,"Electric Air Compressor, 5 hp, 2 Stage",,,G4,ZS,,10230222904973,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,1.0,1,,,,,,4,0,,S_ITCJOBS,45565,0.292199074074074,,1,,2150.4,0,4212.91,0,348.84,352.83,348.84,1,,,,2004,,,,,,,PPA,X,,,1WD80,0,1000,1499383583,0,,NV8913400,4914.58,X,0,0,,0,,T,,,,,US,,,NV,300,10,,,,C,,,0,,,,,352.83,,,,,4914.58,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,D,,0,,,,,,,,0,0,
200,8902295402,10,0,1,EA,1,1,EA,0,1,1,227.0,227.0,LB,94790.5,IN3,,45563,45563,1,2874.94,,0,6593512167,10,J,1488388979,10,,13R514,"Jobsite Cabinet,51 in,Tan",,,M1,ZS,,10100206412654,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292222222222222,,1,,1257.04,0,2630.98,0,243.96,203.9,243.96,1,,,,2004,,,,,,,PPA,X,,,13R514,0,1000,1499383585,0,,CA9212000,3078.84,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,203.9,,,,,3078.84,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902295403,10,0,1,EA,1,1,EA,0,1,1,509.0,509.0,LB,122239.638,IN3,,45563,45563,1,3619.92,,0,6593732508,10,J,1489037816,10,,13R509,"Jobsite Cabinet,54 1/2 in,Tan",,,M1,ZS,,10100206412654,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292233796296296,,1,,1724.61,0,3281.18,0,338.74,254.29,338.74,1,,,,2004,,,,,,,PPA,X,,,13R509,0,1000,1499383587,0,,CA9206900,3874.21,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,254.29,,,,,3874.21,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902295404,10,0,1,EA,1,1,EA,0,1,1,459.0,459.0,LB,89472.0,IN3,,45563,45563,1,5210.33,,0,6593487343,10,J,1487897985,10,,11N148,"Air/Hydraulic Service Jack,10 tons,7"" H",,,L6,ZS,,10390222003863,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292256944444444,,1,,3290.56,0,4885.0,0,325.33,378.59,325.33,1,,,,2004,,,,,,,PPA,X,,,11N148,0,1000,1499383589,0,,CA9232000,5588.92,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,378.59,,,,,5588.92,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902295405,10,0,1,EA,1,1,EA,0,1,1,1219.0,1219.0,LB,88977.9,IN3,,45563,45563,1,4567.85,,0,6593882664,10,J,1489297237,10,,13W878,"Machining Shear,0.059"" Cap. Mild Steel",,,N2,ZS,,10240214108716,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292268518518519,,1,,1776.3,0,4014.26,0,553.59,411.47,553.59,1,,,,2004,,,,,,,PPA,X,,,13W878,0,1000,1499383591,0,,CA9028000,4979.32,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,411.47,,,,,4979.32,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902295406,10,0,1,EA,1,1,EA,0,1,1,1270.0,1270.0,LB,74618.775,IN3,,45563,45563,1,4418.04,,0,6595137352,10,J,1491026403,10,,13W877,"Sheet Metal Brake,Box and Pan,51"" Bend L",,,N2,ZS,,10240214131922,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292280092592593,,1,,2131.55,0,3864.45,0,553.59,367.13,553.59,1,,,,2004,,,,,,,PPA,X,,,13W877,0,1000,1499383593,0,,CA9136700,4785.17,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,367.13,,,,,4785.17,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902295407,10,0,1,EA,1,1,EA,0,1,1,855.0,855.0,LB,218903.685,IN3,,45563,45563,1,6468.76,,0,6591983647,10,J,1485031381,10,,1WD88,"Electric Air Compressor, 10 hp, 2 Stage",,,G4,ZS,,10230222904973,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,1.0,1,,,,,,4,0,,S_ITCJOBS,45565,0.292372685185185,,1,,3789.63,0,5956.66,0,512.1,0.0,512.1,1,,,,2004,,,,,,,PPA,X,,,1WD88,0,1000,1499383595,0,,AK9950700,6468.76,X,0,0,,0,,T,,,,,US,,,AK,300,10,,,,C,,,0,,,,,0.0,,,,,6468.76,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,D,,0,,,,,,,,0,0,
200,8902296085,10,0,1,EA,1,1,EA,0,1,1,593.0,593.0,LB,127387.5,IN3,,45563,45563,1,4268.83,,0,6591383456,10,J,1483283690,10,,16V891,"Electric Air Compressor, 7.5 hp, 2 Stage",,,G4,ZS,,10230222904973,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.29181712962963,,1,,2692.42,0,3919.99,0,348.84,343.0,348.84,1,,,,2004,,,,,,,PPA,X,,,16V891,0,1000,1499357542,0,,CA9582400,4611.83,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,343.0,,,,,4611.83,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902296086,10,0,1,EA,1,1,EA,0,1,1,369.0,369.0,LB,59660.0,IN3,,45563,45563,1,2058.27,,0,6591395219,10,J,1483268309,10,,16D690,"Storage Cabinet,78""x36""x18"",Gray,4Shlv",,,K1,ZS,,10180210204399,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.29181712962963,,1,,792.36,0,1785.25,0,273.02,156.22,273.02,1,,,,2004,,,,,,,PPA,X,,,16D690,0,1000,1499357543,0,,CA9582400,2214.49,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,156.22,,,,,2214.4900000000002,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902296087,10,0,1,EA,1,1,EA,0,1,1,460.0,460.0,LB,124734.93,IN3,,45563,45563,1,2295.32,,0,6591829570,10,J,1484648364,10,,16V888,"Electric Air Compressor, 5 hp, 2 Stage",,,G4,ZS,,10230222904973,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.29181712962963,,1,,1382.92,0,1979.99,0,315.33,173.25,315.33,1,,,,2004,,,,,,,PPA,X,,,16V888,0,1000,1499384245,0,,CA9582400,2468.57,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,173.25,,,,,2468.57,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902296088,10,0,1,EA,1,1,EA,0,1,1,595.0,595.0,LB,131560.0,IN3,,45563,45563,1,3310.63,,0,6592232124,10,J,1485463012,10,,1WD82,"Electric Air Compressor, 5 hp, 2 Stage",,,G4,ZS,,10230222904973,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,1.0,1,,,,,,4,0,,S_ITCJOBS,45565,0.291886574074074,,1,,2150.4,0,3310.63,0,0.0,0.0,348.84,1,,,,2004,,,,,,,PPD,X,,,1WD82,0,1000,1499384246,0,,MN5540300,3310.63,X,0,0,,0,,E,,,,,US,,,MN,300,10,,,,C,,,0,,,,,0.0,,,,,3310.63,,0,,,,,,,,,,0,,0,,45565,,,,,,,,E,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,PNX08,,D,,0,,,,,,,,0,0,
200,8902296090,10,0,1,EA,1,1,EA,0,1,1,590.0,590.0,LB,120264.375,IN3,,45563,45563,1,4571.75,,0,6593347106,10,J,1487978515,10,,1WD80,"Electric Air Compressor, 5 hp, 2 Stage",,,G4,ZS,,10230222904973,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,1.0,1,,,,,,4,0,,S_ITCJOBS,45565,0.2921875,,1,,2150.4,0,4212.91,0,358.84,389.68,358.84,1,,,,2004,,,,,,,PPP,X,,,1WD80,0,1000,1499384249,0,,CA9270400,4961.43,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,389.68,,,,,4961.43,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,D,,0,,,,,,,,0,0,
200,8902296091,10,0,1,EA,1,1,EA,0,1,1,257.0,257.0,LB,116296.5,IN3,,45563,45563,1,3402.43,,0,6593880712,10,J,1489296217,10,,13R510,"Jobsite Cabinet,60 in,Tan",,,M1,ZS,,10100206412654,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292210648148148,,1,,1527.93,0,3151.96,0,250.47,275.8,250.47,1,,,,2004,,,,,,,PPA,X,,,13R510,0,1000,1499384251,0,,CA9191000,3678.23,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,275.8,,,,,3678.23,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902296092,10,0,1,EA,1,1,EA,0,1,1,688.0,688.0,LB,233860.9,IN3,,45563,45563,1,4650.24,,0,6593236023,10,J,1487602483,10,,14V855,"Jobsite Field Office,83 in,Tan",,,M1,ZS,,10100206412654,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292222222222222,,1,,2057.92,0,4252.83,0,397.41,329.59,397.41,1,,,,2004,,,,,,,PPA,X,,,14V855,0,1000,1499384253,0,,CA9282101,4979.83,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,329.59,,,,,4979.83,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902296093,10,0,1,EA,1,1,EA,0,1,1,595.0,595.0,LB,131560.0,IN3,,45563,45563,1,3777.42,,0,6593351895,10,J,1487919725,10,,1WD82,"Electric Air Compressor, 5 hp, 2 Stage",,,G4,ZS,,10230222904973,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,1.0,1,,,,,,4,0,,S_ITCJOBS,45565,0.292233796296296,,1,,2150.4,0,3418.58,0,358.84,299.12,358.84,1,,,,2004,,,,,,,PPA,X,,,1WD82,0,1000,1499384255,0,,CA9191300,4076.54,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,299.12,,,,,4076.54,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,D,,0,,,,,,,,0,0,
200,8902296094,10,0,1,EA,1,1,EA,0,1,1,517.0,517.0,LB,138138.0,IN3,,45563,45563,1,2638.28,,0,6592908473,10,J,1486982800,10,,1TGL7,"Mobile Cabinet Bench,Steel,66"" W,33"" D",,,K3,ZS,,10182784004397,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.29224537037037,,1,,996.62,0,2299.54,0,338.74,174.77,338.74,1,,,,2004,,,,,,,PPA,X,,,1TGL7,0,1000,1499384257,0,,NV8970100,2813.05,X,0,0,,0,,T,,,,,US,,,NV,300,10,,,,C,,,0,,,,,174.77,,,,,2813.05,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902296095,10,0,1,EA,1,1,EA,0,1,1,261.0,261.0,LB,52141.69,IN3,,45563,45563,1,1624.94,,0,6594274492,10,J,1489805768,10,,1WBW6,"Weatherhood,60In Bl,Galv Steel,66 1/4In",,,C1,ZS,,10120207603806,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292268518518519,,1,,534.25,0,1374.47,0,250.47,106.52,250.47,1,,,,2004,,,,,,,PPA,X,,,1WBW6,0,1000,1499384259,0,,CA9280400,1731.46,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,106.52,,,,,1731.46,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,D,,0,,,,,,,,0,0,
200,8902296096,10,0,1,EA,1,1,EA,0,1,1,1270.0,1270.0,LB,74618.775,IN3,,45563,45563,1,4418.04,,0,6593368239,10,J,1487880264,10,,13W877,"Sheet Metal Brake,Box and Pan,51"" Bend L",,,N2,ZS,,10240214131922,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292280092592593,,1,,2131.55,0,3864.45,0,553.59,299.5,553.59,1,,,,2004,,,,,,,PPA,X,,,13W877,0,1000,1499384261,0,,CA9262000,4717.54,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,299.5,,,,,4717.54,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
